114,132,41
121,133,50
122,132,55
70,92,0
95,107,64
71,86,27
125,137,86
74,69,53
63,79,0
87,102,2
104,117,27
84,107,10
80,100,19
175,185,97
148,157,75
87,109,24
47,71,0
147,168,69
117,129,45
52,75,0
58,80,0
120,143,50
146,156,84
59,80,0
41,59,0
142,158,77
134,147,71
51,72,0
52,70,0
185,194,113
159,164,99
90,119,23
38,52,0
191,200,126
154,159,94
121,145,41
73,104,0
98,120,34
152,161,76
86,113,21
188,211,102
165,172,102
153,173,90
59,86,0
196,201,148
144,154,104
203,209,161
189,188,138
150,163,108
126,137,92
162,173,109
100,115,64
101,110,52
134,142,80
181,205,63
235,238,186
118,135,88
248,244,207
207,210,162
145,158,113
72,90,35
115,132,82
201,229,106
111,123,72
57,70,21
108,123,64
92,102,46
97,112,61
228,250,126
120,135,57
118,129,55
186,202,106
114,114,52
168,176,102
146,153,103
179,183,112
152,156,120
214,232,126
135,147,96
189,187,150
166,182,125
145,157,111
178,194,134
157,168,115
202,218,126
185,186,137
174,174,121
175,169,123
217,234,131
186,186,130
196,199,137
179,179,120
208,202,155
155,153,117
203,202,152
166,162,129
196,196,139
128,139,83
200,204,147
197,197,138
199,218,114
168,172,110
193,208,107
141,150,85
140,151,92
159,177,92
205,227,97
144,152,93
200,209,156
190,194,137
217,242,107
76,85,52
172,180,107
193,214,107
161,171,96
185,202,95
190,199,122
158,155,112
192,189,140
185,176,137
123,120,67
203,193,154
245,232,189
141,144,89
201,227,120
126,138,84
154,177,97
141,152,99
155,166,90
174,176,118
162,168,99
184,192,118
199,223,128
192,202,143
164,173,124
182,192,134
68,78,0
97,103,27
105,115,46
77,87,8
200,216,124
218,218,155
179,187,125
169,169,113
57,69,0
68,85,3
73,87,14
78,95,23
66,84,0
77,93,5
65,78,0
67,87,0
71,87,2
100,119,32
69,85,0
74,95,8
68,90,0
158,170,99
150,155,90
131,147,65
52,73,0
153,165,75
128,138,61
40,61,0
59,76,0
158,179,98
158,166,93
78,99,6
191,210,125
163,166,116
159,169,111
184,180,134
208,231,117
182,193,129
212,217,145
184,191,124
164,172,110
180,184,128
190,203,116
187,195,141
128,143,97
246,243,193
142,153,113
240,239,185
208,191,149
204,191,149
159,159,111
204,189,141
148,156,100
166,175,123
154,158,102
166,174,117
207,225,114
180,181,129
181,186,131
200,204,144
159,166,110
143,151,90
166,169,108
184,189,134
187,209,93
171,180,117
210,234,115
177,187,106
175,171,135
182,181,128
177,176,136
189,180,148
194,201,147
150,166,95
147,154,102
168,175,122
