171,170,172
167,165,166
157,162,165
152,151,150
170,176,178
154,159,161
138,151,152
141,149,155
153,157,162
139,144,152
147,152,162
234,227,223
179,178,181
140,153,156
160,168,167
157,168,168
120,128,132
191,197,197
185,198,202
135,153,158
216,222,216
156,165,169
151,163,167
172,182,181
113,128,135
161,164,166
111,108,104
119,137,148
109,130,134
95,118,123
124,140,143
125,150,154
148,150,150
132,142,147
192,189,187
142,141,140
131,118,104
126,121,101
119,113,93
117,108,94
105,105,105
118,123,126
151,150,153
94,97,99
137,150,157
112,132,136
136,152,155
109,127,133
142,155,164
154,166,170
128,141,147
147,159,164
126,139,142
174,179,181
192,199,203
180,182,183
167,163,158
149,149,149
148,150,150
164,161,156
114,127,133
159,165,165
137,152,160
147,153,159
160,165,170
144,150,150
192,192,192
152,157,159
162,170,169
141,154,156
159,168,172
132,148,147
163,161,160
154,156,157
168,168,168
165,162,157
113,108,100
147,141,137
108,108,108
147,131,123
172,182,190
138,151,158
159,172,175
134,146,154
132,140,146
144,147,151
148,156,163
116,130,132
70,72,63
126,117,103
59,63,53
115,106,92
172,178,179
127,148,153
206,212,212
142,155,157
42,46,42
118,106,96
87,88,78
123,113,102
25,44,48
38,57,58
47,76,83
23,40,39
102,108,113
72,74,80
113,112,111
87,95,99
191,176,148
131,121,92
133,123,96
0,255,0
74,86,87
68,90,97
126,120,114
67,107,123
129,127,118
122,118,104
99,99,91
49,86,99
108,114,112
110,117,112
145,158,162
99,109,106
92,97,99
91,95,94
156,169,172
130,133,125
153,157,162
162,170,175
173,176,180
174,183,187
97,117,124
130,146,149
109,124,131
94,113,117
151,160,162
111,131,138
137,150,153
120,142,152
149,140,125
156,145,133
152,141,131
149,138,122
125,137,143
180,190,192
100,116,123
139,153,152
174,175,168
119,139,143
200,192,182
131,144,145
145,158,162
165,174,172
147,159,164
142,155,157
155,162,165
129,134,138
190,192,193
150,157,158
163,172,182
135,148,151
142,150,156
145,158,167
166,172,172
144,156,162
160,171,173
177,180,185
