242,221,203
206,189,170
193,175,161
190,164,148
200,179,160
191,170,148
242,221,199
184,170,156
187,164,146
253,222,194
245,213,191
171,150,134
239,215,194
171,166,155
219,205,188
183,173,156
245,222,203
235,208,192
249,221,201
205,187,171
207,193,178
204,189,177
122,110,92
225,208,202
197,176,155
219,198,176
188,169,148
220,197,171
182,169,152
240,212,194
208,189,171
226,204,182
204,191,178
229,203,187
200,178,162
217,197,179
218,200,190
202,175,155
212,185,165
243,211,181
195,179,161
223,203,184
244,231,217
221,199,182
229,204,182
255,249,232
255,244,225
214,194,176
215,200,188
217,191,173
204,178,162
191,165,149
177,159,145
179,148,134
200,184,168
230,211,196
191,174,161
241,222,205
235,217,200
189,173,158
197,180,170
235,215,196
176,155,136
213,191,175
207,193,176
209,193,175
191,170,148
208,189,168
207,187,172
210,180,164
180,167,150
227,203,188
209,193,175
178,159,141
173,156,137
211,193,176
163,147,134
199,172,154
193,177,159
140,121,106
159,143,128
187,166,150
255,236,215
174,157,140
169,160,142
198,179,161
230,213,198
232,213,196
189,180,162
212,192,172
221,203,183
189,168,149
216,208,191
197,185,166
246,232,214
235,215,194
255,236,216
255,228,212
245,207,175
246,218,195
215,201,183
213,203,192
169,154,136
206,189,176
238,212,195
217,194,176
190,170,153
191,165,149
156,134,117
198,171,153
202,181,162
178,158,143
158,132,112
179,158,139
216,193,177
177,156,135
161,142,125
196,178,159
220,200,182
202,184,167
197,174,153
187,172,154
225,198,182
140,116,98
124,100,80
87,71,49
70,52,29
138,118,100
194,172,149
209,191,174
234,210,192
162,149,136
156,135,119
204,182,165
253,233,212
208,184,164
216,194,170
213,193,175
217,197,179
175,154,128
255,236,214
177,161,139
197,184,166
180,155,129
116,93,78
113,90,67
82,62,37
255,244,215
156,140,125
119,100,84
150,128,111
83,74,60
110,98,79
106,93,75
127,108,87
138,116,99
169,146,129
129,115,97
123,102,84
150,126,108
136,121,108
121,106,92
69,55,36
140,124,105
143,124,109
143,130,113
146,131,118
180,159,136
132,117,104
153,131,114
152,139,122
147,133,115
179,168,150
226,206,188
248,224,203
119,106,86
233,214,200
243,216,200
218,196,177
255,243,220
224,207,201
213,196,183
182,167,158
172,156,150
208,184,164
231,215,199
210,192,173
205,182,164
147,134,117
140,126,106
173,148,130
139,117,102
214,188,169
255,238,228
200,176,159
195,174,155
229,214,200
188,165,147
255,240,221
213,189,172
248,234,216
238,213,191
196,180,162
255,237,219
196,170,157
152,135,121
207,187,170
255,236,215
214,190,173
203,180,162
222,201,181
255,229,212
141,127,109
140,127,110
155,133,116
132,110,93
185,162,138
186,165,146
232,210,191
178,155,138
216,200,181
229,210,195
239,214,196
255,246,219
219,195,177
208,189,171
209,187,171
227,201,184
255,248,231
255,242,221
206,189,170
186,165,148
149,135,117
145,128,112
164,141,124
148,132,113
170,153,134
155,131,115
189,168,149
164,140,124
229,203,187
185,164,147
244,220,202
137,122,109
175,151,127
216,196,178
226,204,184
228,204,177
242,223,208
230,204,188
198,179,161
200,179,160
182,167,158
166,152,138
208,192,176
196,175,156
145,127,116
148,129,108
186,171,153
139,118,91
216,192,175
255,247,230
234,205,183
252,222,203
126,114,102
164,150,138
255,240,222
204,187,174
185,169,154
250,225,209
192,173,155
186,157,139
197,187,170
233,210,186
238,222,203
168,151,132
232,205,189
255,240,222
219,195,177
244,217,201
203,189,170
193,166,146
239,218,195
234,203,177
241,229,210
187,175,157
247,227,208
101,90,66
236,213,196
236,217,203
167,147,128
228,208,190
255,228,207
245,218,202
216,184,169
223,203,184
176,163,143
214,202,186
252,233,216
177,174,155
255,246,228
215,193,174
244,215,195
222,200,183
