106,124,31
79,98,9
106,119,35
79,99,17
170,187,109
172,191,118
167,183,109
162,179,110
110,128,36
192,196,125
159,163,89
196,207,122
109,130,29
164,171,101
166,172,103
176,185,105
120,139,39
173,178,110
185,187,118
190,200,119
99,120,25
172,182,110
169,172,109
127,142,64
102,123,40
199,212,140
180,185,123
154,171,93
143,166,68
175,187,113
162,165,98
164,183,100
149,165,74
186,195,132
179,184,122
169,187,99
146,159,81
167,170,109
164,169,107
123,141,57
179,196,121
188,197,134
190,204,137
183,199,125
213,216,165
137,141,93
138,144,95
175,178,128
167,170,117
175,181,126
167,182,90
118,132,82
165,180,84
166,176,104
154,166,89
229,227,179
153,158,104
191,196,151
168,188,75
219,226,177
163,173,101
194,199,136
194,213,104
243,252,191
138,149,82
168,176,120
210,229,106
159,171,119
188,203,115
230,251,135
240,255,143
223,237,143
122,128,67
231,235,167
144,156,85
126,138,72
143,148,107
181,197,94
187,198,122
166,165,113
149,166,111
143,154,111
163,181,122
157,169,112
171,177,105
182,182,120
191,201,120
204,212,129
176,185,108
180,190,109
193,208,107
188,208,105
178,172,126
151,149,113
196,190,146
132,134,100
165,170,116
125,131,67
146,153,83
194,192,137
180,195,100
168,172,110
182,193,105
150,159,97
171,179,108
191,209,108
160,176,66
145,153,97
187,204,129
187,196,133
164,172,98
134,140,91
181,193,107
165,167,120
215,238,120
187,192,115
181,190,113
189,175,139
168,170,113
194,195,129
226,216,176
205,204,140
255,234,202
224,217,165
142,158,96
139,155,95
152,154,105
151,166,109
154,159,91
184,179,132
147,147,92
148,155,88
166,187,109
165,176,120
158,164,114
174,184,126
81,87,1
190,197,121
117,128,53
153,159,87
170,181,105
184,185,122
187,199,113
189,207,109
69,87,6
194,201,122
109,121,51
183,192,111
63,82,2
155,163,93
143,146,83
127,146,57
67,85,0
167,175,101
156,164,99
170,187,106
98,118,40
152,163,96
155,157,97
172,183,104
141,153,61
161,169,107
151,160,103
182,196,115
139,160,78
139,147,85
149,155,95
176,189,99
179,197,113
147,150,98
148,157,95
189,183,136
167,185,96
181,191,116
169,188,92
184,200,97
141,149,87
165,169,113
172,184,98
171,179,125
119,137,94
239,233,185
129,144,98
224,224,167
252,227,192
239,221,179
164,162,118
184,167,126
179,182,129
182,190,131
153,158,104
184,201,137
210,231,118
186,187,138
174,184,123
202,207,144
163,167,116
169,170,119
179,187,120
158,164,107
180,197,107
155,165,104
182,190,119
254,255,202
187,183,148
184,180,132
195,197,155
188,184,151
162,149,130
147,133,113
152,139,120
